16.0, 8.5, 1.0, 1.0, 126.364, 114.401, 116.137, 116.964, 123.937
16.0, 8.5, 1.0, 8.5, 121.108, 99.817, 99.645, 100.009, 105.550
16.0, 8.5, 1.0, 16.0, 121.108, 99.817, 99.645, 100.009, 105.550
16.0, 8.5, 1.0, 23.5, 103.098, 89.005, 88.813, 89.129, 94.378
16.0, 8.5, 1.0, 31.0, 103.098, 89.005, 88.813, 89.129, 94.378
16.0, 8.5, 8.5, 1.0, 85.811, 78.705, 80.526, 81.103, 84.939
16.0, 8.5, 8.5, 8.5, 80.434, 64.124, 64.058, 64.153, 66.324
16.0, 8.5, 8.5, 16.0, 80.434, 64.124, 64.058, 64.153, 66.324
16.0, 8.5, 8.5, 23.5, 60.734, 50.589, 50.503, 50.480, 51.717
16.0, 8.5, 8.5, 31.0, 60.734, 50.589, 50.503, 50.480, 51.717
16.0, 8.5, 16.0, 1.0, 85.811, 78.705, 80.526, 81.103, 84.939
16.0, 8.5, 16.0, 8.5, 80.434, 64.124, 64.058, 64.153, 66.324
16.0, 8.5, 16.0, 16.0, 80.434, 64.124, 64.058, 64.153, 66.324
16.0, 8.5, 16.0, 23.5, 60.734, 50.589, 50.503, 50.480, 51.717
16.0, 8.5, 16.0, 31.0, 60.734, 50.589, 50.503, 50.480, 51.717
16.0, 8.5, 23.5, 1.0, 63.421, 56.947, 58.814, 59.413, 62.737
16.0, 8.5, 23.5, 8.5, 58.456, 42.925, 42.886, 42.998, 44.631
16.0, 8.5, 23.5, 16.0, 58.456, 42.925, 42.886, 42.998, 44.631
16.0, 8.5, 23.5, 23.5, 38.353, 29.321, 29.268, 29.270, 30.022
16.0, 8.5, 23.5, 31.0, 38.353, 29.321, 29.268, 29.270, 30.022
16.0, 8.5, 31.0, 1.0, 63.421, 56.947, 58.814, 59.413, 62.737
16.0, 8.5, 31.0, 8.5, 58.456, 42.925, 42.886, 42.998, 44.631
16.0, 8.5, 31.0, 16.0, 58.456, 42.925, 42.886, 42.998, 44.631
16.0, 8.5, 31.0, 23.5, 38.353, 29.321, 29.268, 29.270, 30.022
16.0, 8.5, 31.0, 31.0, 38.353, 29.321, 29.268, 29.270, 30.022
16.0, 16.0, 1.0, 1.0, 126.364, 114.401, 116.137, 116.964, 123.937
16.0, 16.0, 1.0, 8.5, 121.108, 99.817, 99.645, 100.009, 105.550
16.0, 16.0, 1.0, 16.0, 121.108, 99.817, 99.645, 100.009, 105.550
16.0, 16.0, 1.0, 23.5, 103.098, 89.005, 88.813, 89.129, 94.378
16.0, 16.0, 1.0, 31.0, 103.098, 89.005, 88.813, 89.129, 94.378
16.0, 16.0, 8.5, 1.0, 85.811, 78.705, 80.526, 81.103, 84.939
16.0, 16.0, 8.5, 8.5, 80.434, 64.124, 64.058, 64.153, 66.324
16.0, 16.0, 8.5, 16.0, 80.434, 64.124, 64.058, 64.153, 66.324
16.0, 16.0, 8.5, 23.5, 60.734, 50.589, 50.503, 50.480, 51.717
16.0, 16.0, 8.5, 31.0, 60.734, 50.589, 50.503, 50.480, 51.717
16.0, 16.0, 16.0, 1.0, 85.811, 78.705, 80.526, 81.103, 84.939
16.0, 16.0, 16.0, 8.5, 80.434, 64.124, 64.058, 64.153, 66.324
16.0, 16.0, 16.0, 16.0, 80.434, 64.124, 64.058, 64.153, 66.324
16.0, 16.0, 16.0, 23.5, 60.734, 50.589, 50.503, 50.480, 51.717
16.0, 16.0, 16.0, 31.0, 60.734, 50.589, 50.503, 50.480, 51.717
